Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status
T1125,2025-02-30,C3403,Tablet,6.0,-328.0036002942236,pay pal,Pending
T1126,2023-13-01,C518,Laptop,-7.0,200.72714984296175,Cash,Pending
T1127,2024-08-28,C572,Laptop,4.0,877.2573667872541,PayPal ,Unknown
T1128,2021-03-06,C3808,Headphones,634.0,$474.95,credit card,complete
T1129,2020-09-14,C1232,Headp,4.0,-861.3848145900026,creditcard,complete
T1131,2023-13-01,C3140,T,-2.0,-836.4564185823489,Credit Card,completed
T1132,2023-13-01,C3178,Laptop,7.0,319.9854592295038,Cash,Pending
T1133,2022-07-06,C3797,Headphones,266.0,-531.2452579919004,credit card,Unknown
T1134,2025-02-30,C3242,Headphones,341.0,-427.11669116947564,PayPal,completed
T1135,2025-02-30,C1013,Headphones,5.0,-968.2213819741789,pay pal,Failed
T1136,2020-01-31,C3769,Tablet,4.0,156.4249767752559,pay pal,complete
T1137,2023-13-01,C2873,Coffee Machine,-8.0,-78.38908604830544,pay pal,Unknown
T1138,2023-13-01,C4335,Laptop,-8.0,-455.63569656687105,PayPal ,complete
T1142,2025-02-30,C4316,Smartph,10.0,-521.9114570167067,PayPal ,complete
T1143,2024-08-11,C1763,Tablet,-4.0,770.7636943763692,credit card,complete
T1144,2022-12-28,C918,Headphones,702.0,777.6533762814765,PayPal,complete
T1145,2025-02-30,C2140,Tablet,976.0,-90.72548785105084,pay pal,Pending
T1148,2025-02-30,C2726,Laptop,-2.0,826.4471954662596,PayPal ,Pending
T1150,2024-04-27,C4912,Laptop,-5.0,513.3876945542518,creditcard,completed
T1151,2020-11-01,C859,Tablet,-4.0,$275.45,pay pal,Pending
T1152,2025-02-30,C3265,Tablet,-10.0,209.53064287301692,PayPal,Completed
T1153,2020-04-29,C3652,Smartphone,2.0,-285.90984658101604,Cash,Failed
T1155,2022-03-03,C3109,Headphones,8.0,-671.3427191863323,pay pal,Pending
T1156,2025-02-30,C3596,Headphones,-7.0,-75.93093563319383,Credit Card,completed
T1157,2023-13-01,C1538,Smartphone,652.0,-336.67085866220964,PayPal,Completed
T1161,2025-02-30,C1590,Smartphone,-5.0,-108.48892322971938,Credit Card,Unknown
T1162,2023-13-01,C2416,Smartphone,-8.0,-364.08522972259743,creditcard,Unknown
T1163,2023-13-01,C113,Tablet,9.0,-910.2156731675667,pay pal,Pending
T1165,2023-13-01,C1670,Smartphone,-6.0,730.927180033721,pay pal,Completed
T1166,2022-11-28,C3148,Tablet,5.0,$-874.99,PayPal,completed
T1168,2020-04-14,C1757,Smartphone,-7.0,167.09525618883896,PayPal,Unknown
T1169,2025-02-30,C1927,Headphones,-9.0,867.7259824363272,pay pal,Unknown
T1170,2024-06-21,C2882,Smartphon,-1.0,-63.39092669648403,creditcard,completed
T1171,2023-13-01,C4233,Smartphone,909.0,-806.422357688589,pay pal,Pending
T1173,2023-13-01,C979,Tablet,-2.0,965.2473622924883,credit card,Pending
T1175,2023-13-01,C1994,Headphones,5.0,-418.5046837613828,Cash,Failed
T1176,2020-10-17,C462,Laptop,-5.0,-734.917772046508,Cash,Unknown
T1177,2023-13-01,C123,Smartpho,675.0,-148.96193512704008,Credit Card,complete
T1178,2021-06-02,C2892,Laptop,-4.0,-573.8003543978122,credit card,Unknown
T1179,2025-02-30,C3824,Headphones,3.0,-104.79202296648634,PayPal ,completed
T1180,2025-02-30,C4612,Coffee Machine,806.0,-119.23421599438711,Credit Card,completed
T1181,2025-02-30,C4059,Laptop,-6.0,-687.5870687896411,Credit Card,Completed
T1183,2023-13-01,C586,Coffee Machine,-10.0,-836.9989274733418,Credit Card,Completed
T1187,2025-02-30,C3042,Laptop,7.0,732.274802767541,PayPal,completed
T1188,2023-12-01,C2254,T,-2.0,$-411.04,credit card,complete
T1189,2021-05-24,C1436,Smartphone,-1.0,747.8138460628422,PayPal ,Unknown
T1190,2025-02-30,C4048,Laptop,753.0,391.1877705266861,PayPal,Unknown
T1191,2023-13-01,C1203,Tablet,971.0,-809.528190834042,PayPal,completed
T1192,2022-09-29,C486,Coffee Machine,-9.0,-637.5381177331046,credit card,Unknown
T1193,2025-02-30,C2605,Tablet,157.0,397.86625846306623,Credit Card,Failed
T1195,2025-02-30,C4523,Smartphone,-3.0,-929.7641645533341,pay pal,completed
T1196,2025-02-30,C3265,Headphones,-5.0,$967.04,creditcard,Pending
T1198,2023-13-01,C965,Laptop,9.0,-240.20757003346648,Cash,Unknown
T1199,2023-13-01,C091,Headphones,9.0,-199.21645586657576,credit card,complete
T1201,2025-02-30,C2437,Headphones,2.0,318.7630008597638,creditcard,Unknown
T1203,2021-10-17,C3198,Laptop,-2.0,-557.0900956171542,Cash,Unknown
T1205,2025-02-30,C4736,Headphones,650.0,-75.50934339248465,credit card,completed
T1206,2021-09-29,C4736,Coffee Machine,-6.0,-631.5800462383686,PayPal ,Unknown
T1211,2023-13-01,C567,Smartphone,286.0,-709.8336277593382,Credit Card,complete
T1213,2022-03-28,C3358,Laptop,3.0,-666.541401323141,creditcard,Unknown
T1214,2023-13-01,C2578,Tablet,-2.0,472.3037224606332,Credit Card,Completed
T1215,2023-13-01,C1949,Laptop,-8.0,-60.199873812096484,Credit Card,complete
T1217,2021-08-18,C3728,Tablet,962.0,748.6631283204614,PayPal ,complete
T1220,2021-07-23,C272,Tablet,672.0,317.8686732848864,Cash,Unknown
T1222,2023-13-01,C048,Head,4.0,664.4885622525882,Credit Card,Unknown
T1225,2025-02-30,C3602,Smartphone,-5.0,81.29352799870414,creditcard,Completed
T1227,2023-13-01,C4360,Lap,-7.0,648.0823183118991,Cash,complete
T1228,2025-02-30,C4360,Headphones,153.0,-777.7376991211952,credit card,Unknown
T1229,2023-13-01,C4834,Headphones,-7.0,218.11308198345168,Cash,Completed
T1230,2021-10-15,C4483,Laptop,10.0,409.36602196485165,credit card,completed
T1231,2021-10-15,C4521,Coffee Machine,2.0,429.58278697873664,Cash,Completed
T1232,2021-10-15,C2149,Coffee Machine,804.0,-313.9731487894313,Cash,completed
T1236,2025-02-30,C746,Headphones,939.0,-481.74257208536676,credit card,Failed
T1237,2023-13-01,C021,Laptop,667.0,-741.2211841141635,Credit Card,Unknown
T1238,2023-13-01,C1970,Headphon,424.0,-438.6332050853978,credit card,Failed
T1239,2025-02-30,C3420,Coffee Machine,-3.0,-424.4658801817286,PayPal,Failed
T1241,2023-13-01,C4514,Smartphone,296.0,$-154.35,PayPal ,completed
T1242,2023-13-01,C4514,Coffee Machine,-9.0,-59.659296348521025,PayPal ,Unknown
T1244,2023-13-01,C2215,La,-10.0,610.7300074783557,PayPal ,Pending
T1246,2023-13-01,C796,C,4.0,264.4604676454027,creditcard,completed
T1247,2025-02-30,C3897,Headphones,524.0,-852.5394511266393,Cash,complete
T1249,2020-09-19,C736,Headphones,100.0,-945.465454747666,PayPal ,completed
T1251,2023-13-01,C3443,Tablet,6.0,$507.85,creditcard,Completed
T1253,2023-13-01,C4060,Tablet,4.0,290.10230319579466,Cash,Unknown
T1254,2025-02-30,C1699,Tablet,10.0,-430.6242149996531,Credit Card,completed
T1255,2023-01-05,C1562,Smartphone,-1.0,$329.79,PayPal,Completed
T1259,2025-02-30,C2367,Coffee Machine,5.0,414.0223949310429,credit card,complete
T1261,2023-08-25,C1961,Coffee Machine,8.0,-869.507629946468,Cash,Unknown
T1263,2023-13-01,C4450,Smartphone,599.0,-804.037563934721,PayPal ,Completed
T1265,2025-02-30,C2385,Smartph,522.0,$-743.58,PayPal ,Completed
T1266,2023-13-01,C419,Headphones,-8.0,$511.42,pay pal,completed
T1267,2023-01-28,C4015,Coffee Machine,-5.0,$-294.74,pay pal,Completed
T1268,2023-13-01,C1411,Tablet,-3.0,-732.845558463282,Credit Card,completed
T1269,2025-02-30,C3012,Smartphone,225.0,276.07274478690977,pay pal,Unknown
T1271,2020-12-29,C152,Smartphone,267.0,-554.4977908849434,creditcard,completed
T1273,2025-02-30,C3813,Coffee Machine,4.0,-640.9014215352973,pay pal,Failed
T1274,2023-13-01,C1367,Headphones,8.0,181.002143397798,PayPal ,complete
T1275,2025-02-30,C4618,Coffee Machine,514.0,$-493.32,credit card,Completed
T1276,2025-02-30,C4011,Tablet,4.0,-690.9339285131097,PayPal ,Completed
T1277,2025-02-30,C4667,Tablet,-10.0,-652.0457976458744,PayPal ,completed
T1278,2025-02-30,C4667,Headphones,4.0,-778.4464942954164,Credit Card,completed
T1279,2023-13-01,C4333,Coffee Machine,-9.0,704.6825679088504,Credit Card,Unknown
T1280,2023-11-28,C4564,Laptop,9.0,-692.3768543797564,PayPal,Completed
T1281,2025-02-30,C2789,L,10.0,897.2144252229182,PayPal,Unknown
T1283,2023-11-19,C1223,Laptop,1.0,-285.39208027429606,Cash,Unknown
T1284,2022-01-24,C3476,Laptop,1.0,853.495796271044,Cash,Pending
T1285,2023-13-01,C216,Coffee Machine,-7.0,814.1685493169397,creditcard,Completed
T1287,2025-02-30,C4731,Tablet,-8.0,-305.44892356126707,Cash,Unknown
T1289,2025-02-30,C1670,Smartphone,6.0,657.5265200161294,Cash,Failed
T1292,2025-02-30,C4600,Laptop,-9.0,674.8132654128552,credit card,Pending
T1294,2024-02-16,C3035,Laptop,-2.0,-261.50379054663586,Cash,Completed
T1295,2022-12-27,C4689,Laptop,-1.0,646.5578105575511,Credit Card,Unknown
T1297,2025-02-30,C4495,Smartphone,-9.0,$-695.93,PayPal,Failed
T1299,2021-06-28,C656,Headphones,-8.0,104.30130292180337,pay pal,Unknown
T1300,2023-13-01,C4645,Headphones,-1.0,307.5813656631779,PayPal ,complete
T1301,2025-02-30,C1740,Laptop,-3.0,135.13434872083096,Credit Card,complete
T1303,2020-05-29,C3920,Tablet,649.0,-118.8084606516752,PayPal,Unknown
T1305,2021-10-18,C2760,Smartphone,-4.0,-764.0853357892307,creditcard,complete
T1307,2025-02-30,C035,Tablet,184.0,761.3732819788044,credit card,Completed
T1310,2025-02-30,C1178,Coffee Machine,4.0,-920.5267321229309,Cash,Failed
T1311,2021-10-04,C1550,Laptop,10.0,673.0732626239276,Cash,Failed
T1312,2023-13-01,C2020,Headphones,6.0,538.5068658843279,Credit Card,Pending
T1313,2025-02-30,C3879,Headphones,6.0,737.39402290963,PayPal ,Failed
T1318,2023-13-01,C1222,Smartphone,-2.0,-839.6259068615664,PayPal,completed
T1320,2023-13-01,C268,Smartphone,5.0,$-64.97,creditcard,complete
T1321,2025-02-30,C3553,Smartphone,945.0,390.74598007729344,pay pal,Failed
T1325,2023-13-01,C367,Laptop,-8.0,153.13005108243024,PayPal,complete
T1326,2025-02-30,C4233,Tablet,5.0,73.66042025062595,pay pal,completed
T1327,2023-13-01,C2102,Headphones,115.0,-95.4210482982237,pay pal,Pending
T1328,2025-02-30,C1125,Coffee Machine,3.0,728.9937125274737,Credit Card,Pending
T1329,2023-13-01,C2224,Laptop,-9.0,546.6626746735391,PayPal ,Pending
T1330,2025-02-30,C560,Coffee Machine,-7.0,-309.0756827890442,PayPal,Unknown
T1333,2020-01-03,C4647,Tablet,8.0,-150.23870023433687,credit card,completed
T1335,2024-08-08,C3909,Smartphone,-8.0,-372.21159874225555,PayPal,complete
T1337,2025-02-30,C3592,Co,1.0,-563.0180284788892,credit card,completed
T1338,2023-13-01,C2116,Headphones,-10.0,$67.10,Credit Card,Completed
T1339,2023-03-04,C2014,Coffee Machine,-10.0,459.99270035143854,pay pal,Unknown
T1340,2025-02-30,C449,Tablet,-9.0,-485.3307070705358,Credit Card,Unknown
T1341,2024-03-12,C3636,Tab,746.0,-58.33222530093326,PayPal ,Unknown
T1343,2021-04-24,C692,Smartphone,4.0,61.18313373372389,Credit Card,completed
T1344,2022-12-10,C2451,Coffee Machine,5.0,-977.7935995787368,PayPal,complete
T1345,2025-02-30,C2700,Headphones,-8.0,$466.13,Cash,Failed
T1346,2020-03-07,C3812,Laptop,888.0,-97.37939718328744,Cash,Completed
T1348,2025-02-30,C4708,Laptop,918.0,$626.29,Credit Card,Failed
T1351,2023-13-01,C354,Headphones,-2.0,-380.05266412711046,Credit Card,complete
T1352,2025-02-30,C4310,Ta,230.0,633.891560976408,Credit Card,Completed
T1354,2024-01-02,C3043,Laptop,-2.0,860.175536718064,PayPal,Failed
T1355,2024-07-03,C3036,Tablet,5.0,668.3960820469829,creditcard,completed
T1357,2025-02-30,C2782,Coffee Machine,3.0,919.9538155470003,PayPal ,Failed
T1359,2025-02-30,C710,Smartphone,597.0,-292.7707267555321,PayPal ,completed
T1360,2023-13-01,C2491,Headphones,790.0,-901.3925799177175,credit card,Failed
T1363,2025-02-30,C4860,Laptop,10.0,402.2564423367081,pay pal,Pending
T1364,2025-02-30,C1458,Coffee Machine,-8.0,331.6255406149358,PayPal,Unknown
T1365,2023-13-01,C482,Coffee Machine,190.0,-763.6404864174776,PayPal,Pending
T1369,2025-02-30,C4087,Tablet,689.0,792.8240660401468,credit card,complete
T1372,2025-02-30,C1817,Ta,-5.0,-995.3444148362604,Cash,completed
T1373,2023-13-01,C2455,Laptop,-5.0,666.4814107244383,PayPal,complete
T1375,2023-07-31,C3564,Headphones,-1.0,748.813835595744,Credit Card,Pending
T1376,2020-07-17,C3564,Tablet,-2.0,766.610937194906,credit card,Pending
T1377,2023-13-01,C2601,Headphones,3.0,363.40790540662937,Cash,completed
T1378,2023-05-21,C2057,Laptop,2.0,-567.1345418517861,Cash,Pending
T1379,2025-02-30,C1268,Smartphone,640.0,-931.1605387785949,Credit Card,Unknown
T1380,2025-02-30,C1019,Laptop,455.0,-949.9185649115273,Credit Card,complete
T1382,2022-11-20,C3676,Smartphone,198.0,$-146.34,Cash,complete
T1384,2023-11-09,C4762,Tablet,901.0,381.27540850112416,pay pal,Unknown
T1386,2023-13-01,C715,Laptop,673.0,-213.6733460477459,credit card,Failed
T1387,2023-13-01,C3347,Coffee Machine,311.0,-219.26338783635003,pay pal,Pending
T1389,2023-13-01,C4230,Cof,512.0,516.2212623193707,Credit Card,complete
T1390,2025-02-30,C2823,Laptop,-10.0,-472.27807220204124,PayPal ,Failed
T1392,2025-02-30,C333,T,783.0,571.0169949926263,Credit Card,Pending
T1393,2025-02-30,C4724,Headphones,-5.0,498.2054512205306,credit card,completed
T1396,2020-11-29,C1796,Smartphone,-1.0,-275.60374227588136,Credit Card,Pending
T1400,2023-13-01,C2319,Table,650.0,810.4289895129529,Cash,Completed
T1401,2023-13-01,C479,Tablet,5.0,454.8133746039155,Credit Card,Failed
T1404,2023-13-01,C553,Smartphone,-1.0,621.4415426473842,Cash,Failed
T1407,2023-12-17,C2261,Coffee Machine,-7.0,191.28271286622922,pay pal,Completed
T1409,2023-13-01,C2499,Coffee Machine,-8.0,-213.52665468699627,credit card,Pending
T1412,2025-02-30,C3534,Tablet,-8.0,180.76105963128614,PayPal ,complete
T1413,2023-13-01,C252,Headphones,-1.0,-666.7124390334357,Cash,Unknown
T1414,2023-13-01,C252,Coffee Machine,-1.0,-255.76650699775325,Credit Card,Unknown
T1416,2025-02-30,C2011,Tablet,-2.0,$-883.58,PayPal,Completed
T1419,2025-02-30,C749,Smartphone,-7.0,-50.71788499167428,Credit Card,complete
T1425,2025-02-30,C519,Coffee Machine,352.0,538.3203533751314,pay pal,Unknown
T1426,2023-04-19,C1186,Laptop,784.0,-686.1635309618728,creditcard,Completed
T1427,2021-07-01,C664,Laptop,-8.0,-470.9666581284629,creditcard,complete
T1428,2021-07-26,C4391,Coffee Machine,-2.0,408.3793168135306,Cash,Completed
T1430,2025-02-30,C1552,Smartphone,3.0,-553.5570650969423,PayPal,Pending
T1431,2025-02-30,C051,Tablet,906.0,87.73718342418974,creditcard,completed
T1434,2023-13-01,C1846,Coffee Machine,609.0,-83.73304316531676,PayPal,completed
T1435,2023-13-01,C3991,Coffee Machine,4.0,-555.7734487634323,PayPal ,Failed
T1437,2022-08-29,C2581,Laptop,9.0,$761.08,credit card,completed
T1438,2022-07-13,C3065,Smartphone,2.0,-761.4154404703359,credit card,Unknown
T1439,2023-09-26,C2888,Laptop,9.0,-751.4740091387858,Credit Card,completed
T1440,2022-10-14,C2210,Headphones,242.0,815.6305493501177,Cash,Completed
T1441,2025-02-30,C1817,Coffee Machine,-2.0,781.1326683040808,Cash,Pending
T1442,2021-03-13,C1882,Headphones,9.0,-849.2728196419696,Cash,Completed
T1443,2025-02-30,C1882,Headphones,10.0,-277.066250528516,creditcard,Pending
T1444,2023-13-01,C3496,Laptop,535.0,424.9946738181644,creditcard,Pending
T1448,2023-13-01,C2466,Tablet,-7.0,509.7653069551377,PayPal ,complete
T1449,2025-02-30,C1212,Smartphone,-9.0,488.1911476649092,credit card,Pending
T1450,2025-02-30,C4288,Laptop,-6.0,755.6749892760648,credit card,Unknown
T1451,2023-13-01,C4053,Laptop,10.0,80.41147125793705,Credit Card,Completed
T1454,2023-13-01,C2141,Laptop,-4.0,-231.89681301776102,pay pal,complete
T1455,2025-02-30,C713,Sm,578.0,956.1762104968116,creditcard,Completed
T89330,2025-02-30,C2689,Hea,730.0,-290.778371532134,credit card,Unknown
T1458,2020-12-08,C3261,Headphones,-10.0,360.2395610881831,PayPal ,Completed
T1461,2025-02-30,C3517,Laptop,-4.0,-237.5035713844586,credit card,complete
T1462,2023-13-01,C1074,Headphones,-2.0,-927.719472970891,PayPal,Completed
T1463,2023-13-01,C1140,Coffee Machi,5.0,856.7384677564131,pay pal,complete
T1465,2023-13-01,C4767,Tablet,-3.0,212.68915279707997,PayPal ,Failed
T1466,2025-02-30,C1332,Headphones,-4.0,-306.2263891180264,pay pal,Completed
T1467,2023-13-01,C1122,Tablet,-4.0,248.14633405375372,creditcard,Pending
T1468,2023-13-01,C187,Smartphone,3.0,999.7483408972182,credit card,complete
T1469,2025-02-30,C498,Smartp,-7.0,$412.97,pay pal,completed
T1470,2025-02-30,C4344,Laptop,7.0,544.7545834609822,PayPal ,Failed
T1471,2024-10-16,C1465,Coffee Machine,3.0,78.58534558323566,PayPal ,Failed
T1474,2023-13-01,C4774,Coffee Machine,7.0,64.68061909420813,Credit Card,Failed
T1475,2025-02-30,C732,Coffee Machine,-4.0,662.4706575719025,credit card,Unknown
T1476,2025-02-30,C645,Smartphone,6.0,337.94080113742973,pay pal,Failed
T1478,2021-11-23,C2449,Headp,7.0,-87.31899617933016,pay pal,completed
T1479,2023-06-13,C2508,Smartphone,6.0,214.77859749185015,Cash,Pending
T1481,2023-13-01,C3753,Laptop,2.0,$-679.34,credit card,Failed
T1482,2023-13-01,C3763,Headphones,392.0,-266.22950161392146,Credit Card,Unknown
T1483,2025-02-30,C3414,Laptop,2.0,-571.0491670809162,Cash,complete
T1484,2023-13-01,C4563,Tablet,-8.0,689.1999027234828,credit card,Pending
T1485,2023-13-01,C3258,Tablet,332.0,-849.0014528654237,Cash,Completed
T1487,2025-02-30,C806,Tablet,-6.0,$713.11,pay pal,Pending
T1488,2025-02-30,C2929,Headphones,8.0,-467.1680874324031,Cash,complete
T1490,2023-13-01,C3973,Lapt,10.0,-551.295282299085,PayPal ,Pending
T1491,2023-13-01,C595,Headphones,767.0,81.49815716867087,PayPal,Pending
T1492,2025-02-30,C1465,Laptop,9.0,-358.12445514114575,PayPal,Pending
T1493,2021-02-25,C2879,Smartphone,1.0,715.5081882159602,Credit Card,Pending
T1496,2023-13-01,C811,Laptop,736.0,-920.5821978332233,Credit Card,Completed
T1498,2025-02-30,C3490,Smartphone,834.0,$218.42,PayPal ,Completed
T1499,2025-02-30,C2301,Coffee Machine,-6.0,303.62722382381565,Credit Card,complete
T1501,2025-02-30,C1713,Coffee Machine,1.0,-667.5313923648096,credit card,Pending
T1502,2023-13-01,C2968,Smartphone,218.0,912.6765063704685,Cash,Pending
T1506,2023-13-01,C1860,Tablet,10.0,330.163909009537,Cash,Completed
T1508,2023-13-01,C3679,Smartphone,-1.0,$88.29,PayPal,Unknown
T1509,2025-02-30,C3679,Coffee Machine,596.0,166.1642997580197,creditcard,Failed
T1511,2023-13-01,C1633,Smartphone,2.0,685.9815681012177,pay pal,Unknown
T1514,2025-02-30,C779,Coffee Machine,-6.0,192.36155390736113,credit card,complete
T1515,2025-02-30,C2544,Coffee Machine,1.0,-273.3312791498158,pay pal,complete
T1517,2025-02-30,C1859,Headphones,582.0,-52.24790267664844,Credit Card,Failed
T1519,2023-11-16,C465,Laptop,-7.0,-369.69585783672085,PayPal ,Unknown
T1521,2025-02-30,C1139,Headphones,5.0,-689.1889369053946,Cash,Failed
T1522,2025-02-30,C1139,Smartphone,1.0,256.41391116894374,PayPal,Unknown
T1523,2025-02-30,C4021,Coffee Machine,5.0,-775.984989271162,creditcard,completed
T1524,2023-13-01,C788,Tablet,1.0,-970.60451789318,credit card,Pending
T1525,2023-13-01,C256,Laptop,-2.0,913.6177092199107,Credit Card,completed
T1526,2025-02-30,C2132,Coffee Machine,7.0,298.23818654483534,pay pal,Unknown
T1527,2023-12-03,C3846,Laptop,-9.0,965.4949303818397,creditcard,completed
T1528,2023-13-01,C3846,Tablet,6.0,451.25034549272897,pay pal,completed
T1530,2024-07-01,C2292,Tablet,-1.0,-455.18850714686505,Cash,complete
T1532,2023-13-01,C2589,Smartphone,897.0,-138.7796746129867,pay pal,Completed
T1533,2020-05-17,C4864,Headphones,444.0,-725.4769105269866,credit card,completed
T1540,2025-01-16,C4478,Lapt,-7.0,-830.3126787160851,PayPal ,Pending
T1541,2024-04-09,C4694,Tablet,6.0,571.4295067160451,credit card,completed
T1542,2023-01-25,C2990,Smartphone,-4.0,865.3625177677337,Credit Card,Failed
T1545,2023-13-01,C1325,Smartphone,4.0,329.8475483311817,Credit Card,Unknown
T1547,2023-13-01,C2835,Laptop,9.0,564.4869695225955,Credit Card,Pending
T1548,2023-13-01,C2835,Coffee Machine,521.0,226.96360501141518,pay pal,completed
T1550,2025-02-30,C052,Laptop,970.0,-966.2277548172295,Credit Card,Failed
T1551,2024-07-27,C4361,Laptop,10.0,417.2736989529272,PayPal ,Completed
T1552,2021-07-15,C371,Headphones,-1.0,956.3674921595405,Credit Card,Completed
T1554,2023-13-01,C4068,Tablet,9.0,263.63191884528544,credit card,Failed
T1557,2023-13-01,C4567,Coffee Machine,9.0,-683.3659746983512,creditcard,Unknown
T1562,2022-11-20,C4943,Tablet,6.0,-157.5602574543948,Cash,Unknown
T1563,2025-02-30,C2496,Tablet,769.0,-519.8401988219539,Cash,Completed
T1564,2022-12-09,C1748,Tablet,-10.0,237.40946348775984,credit card,Failed
T1565,2025-02-30,C848,Laptop,584.0,-773.5771629250776,PayPal,complete
T1567,2025-02-30,C695,Smartphone,505.0,359.052244087005,Credit Card,Pending
T1568,2023-13-01,C1681,Headphones,7.0,535.199230162073,Cash,Unknown
T1570,2020-11-16,C3922,Coffee Machine,-5.0,-795.8106560140468,credit card,Completed
T1571,2023-09-17,C4479,Smartphone,693.0,-705.5350508884405,creditcard,Pending
T1573,2025-02-30,C1902,Headphones,-4.0,-958.4114048441354,creditcard,Unknown
T1575,2025-02-30,C2361,Tablet,-1.0,-440.4513033805173,Cash,Completed
T1576,2025-02-30,C4739,Headphones,8.0,52.778475402363014,PayPal ,complete
T1577,2023-13-01,C447,Smartphone,-8.0,$616.43,PayPal,Pending
T1578,2020-06-11,C4259,Coffee Machine,7.0,-152.59006690546914,credit card,Pending
T1579,2020-06-11,C2854,Headphones,4.0,978.806380519704,credit card,completed
T1581,2023-11-20,C1421,Smartphone,688.0,226.75037557318305,Cash,Completed
T1582,2023-13-01,C3828,Smartphone,10.0,-411.50367164029115,credit card,Unknown
T1583,2023-12-12,C1844,Tablet,-7.0,-865.5067042073568,PayPal,Completed
T1585,2023-01-25,C2728,Laptop,2.0,-355.0991395554669,pay pal,complete
T1586,2025-02-30,C3162,Smartphone,538.0,$534.05,PayPal ,Pending
T1587,2023-13-01,C1272,Tablet,7.0,-414.24497879566593,pay pal,Unknown
T1588,2025-02-30,C1697,Smartphone,5.0,820.124420421955,pay pal,completed
T1589,2024-12-15,C4976,Headphones,4.0,109.73694345271727,PayPal,Pending
T1590,2025-02-30,C4976,Headphones,-9.0,-52.745524632904335,creditcard,complete
T1592,2025-02-30,C2883,Laptop,921.0,-984.0368906090038,creditcard,Unknown
T1593,2025-02-30,C4288,Headphones,5.0,-639.6073069124609,pay pal,completed
T1594,2025-02-30,C4362,Laptop,-8.0,849.001050930042,PayPal,Unknown
T1595,2020-08-18,C296,Laptop,367.0,762.177107585016,Credit Card,Pending
T1596,2025-02-30,C4382,Headphones,2.0,845.3287120681728,creditcard,Unknown
T1599,2025-02-30,C4701,Tablet,-10.0,526.5447958356002,creditcard,Failed
T1600,2025-02-30,C4402,Laptop,625.0,-422.3648807852429,Credit Card,Failed
T1601,2023-09-03,C1182,Smartphone,8.0,-512.8715471544062,credit card,Completed
T1603,2022-02-21,C2538,Coffee Machine,6.0,811.4722307238061,Credit Card,completed
T1604,2024-02-22,C217,Headphones,-3.0,-958.533499848309,PayPal,Failed
T1605,2023-13-01,C1981,Laptop,-10.0,482.8793193665349,PayPal,complete
T1607,2020-06-06,C3107,Coffee Machine,4.0,-247.74764502485993,creditcard,Pending
T1609,2023-13-01,C3218,Headphones,941.0,-744.2678281675004,Cash,Pending
T1610,2025-02-30,C2295,Laptop,795.0,-359.14955182085725,PayPal ,Unknown
T1611,2023-13-01,C1834,Coffee Machine,-4.0,414.76689176895417,pay pal,Unknown
T1613,2025-02-30,C1191,Headphones,-4.0,124.17516565293185,creditcard,Pending
T1615,2023-13-01,C592,Smartphone,9.0,-581.1506618473343,PayPal ,complete
T1617,2025-02-30,C2870,Smartphone,-9.0,-647.1034607173247,credit card,Completed
T1618,2025-02-30,C2261,Tablet,-10.0,597.7820262123224,creditcard,Unknown
T1622,2025-02-30,C150,Headphones,-3.0,-688.5663406436796,PayPal ,complete
T1624,2024-07-01,C508,Coffee Machine,-7.0,743.5578271274326,Cash,completed
T1626,2023-07-25,C2032,Headphones,755.0,$178.40,Cash,completed
T1627,2024-11-03,C2032,Smartphone,-2.0,-715.7305676352762,PayPal ,Failed
T1630,2023-13-01,C139,Tablet,-6.0,143.97837635449667,Cash,completed
T1632,2021-07-22,C4292,Laptop,141.0,-466.9783888444815,PayPal ,complete
T1634,2020-01-09,C3622,Tablet,750.0,244.97059103409296,credit card,Unknown
T1635,2021-05-26,C1525,Coffee Ma,611.0,-907.4653801615605,creditcard,Pending
T1636,2023-07-04,C850,Smartphone,-2.0,-234.6700718533367,PayPal ,Unknown
T1637,2024-01-12,C199,Coffee Machine,727.0,765.1625216968708,creditcard,completed
T1638,2021-07-03,C034,Headphones,-9.0,-378.3559283878153,creditcard,Unknown
T1639,2025-02-30,C2097,Laptop,3.0,701.5186073808053,Credit Card,complete
T1640,2020-11-21,C2104,Laptop,583.0,-282.8433936115524,PayPal ,Pending
T1641,2025-02-30,C2104,Coffee Mac,-2.0,216.24333850542902,Cash,Failed
T1643,2025-02-30,C2675,Headphones,668.0,467.88532565095875,Credit Card,Completed
T1645,2025-02-30,C1419,Laptop,-10.0,-686.2696353019275,creditcard,Failed
T1647,2024-05-04,C2516,Lapto,-6.0,-867.4649618130397,creditcard,Completed
T1648,2022-07-07,C1487,Smartphone,-2.0,347.57666982633253,creditcard,completed
T1651,2025-02-30,C777,Headphones,504.0,986.228100677495,creditcard,Completed
T1652,2023-13-01,C4207,Laptop,9.0,62.59090517048198,creditcard,complete
T1654,2023-08-27,C4844,La,-4.0,112.66481740880286,Credit Card,completed
T1655,2022-08-28,C447,Lapto,397.0,978.1023095954229,credit card,Pending
T1658,2025-02-30,C4442,Tablet,619.0,504.6466267004084,pay pal,Pending
T1660,2025-02-30,C4935,Coffee Machine,503.0,-591.9985473631871,creditcard,Failed
